7000 45873 43938
8000 51873 49938
9000 58131 56067
10000 64131 62067
1000 9171 7587
2000 15435 13719
3000 21699 19851
4000 27699 25851
5000 33963 31983
6000 39963 37983
7000 45963 43983
8000 51963 49983
9000 58227 56115
10000 64227 62115
1000 9243 7623
2000 15513 13758
3000 21783 19893
4000 27783 25893
5000 34053 32028
6000 40053 38028
7000 46053 44028
8000 52053 50028
9000 58323 56163
10000 64323 62163
1000 9315 7659
2000 15591 13797
3000 21867 19935
4000 27867 25935
5000 34143 32073
6000 40143 38073
7000 46143 44073
8000 52143 50073
9000 58419 56211
10000 64419 62211
1000 9387 7695
2000 15669 13836
3000 21951 19977
4000 27951 25977
5000 34233 32118
6000 40233 38118
7000 46233 44118
8000 52233 50118
9000 58515 56259
10000 64515 62259
1000 9459 7731
2000 15747 13875
3000 22035 20019
4000 28035 26019
5000 34323 32163
6000 40323 38163
7000 46323 44163
8000 52323 50163
9000 58611 56307
10000 64611 62307
1000 9531 7767
2000 15825 13914
3000 22119 20061
4000 28119 26061
5000 34413 32208
6000 40413 38208
7000 46413 44208
8000 52413 50208
9000 58707 56355
10000 64707 62355
1000 9603 7803
2000 15903 13953
3000 22203 20103
4000 28203 26103
5000 34503 32253
6000 40503 38253
7000 46503 44253
8000 52503 50253
9000 58803 56403
10000 64803 62403
1000 9675 7839
2000 15981 13992
3000 22287 20145
4000 28287 26145
5000 34593 32298
6000 40593 38298
7000 46593 44298
8000 52593 50298
9000 58899 56451
10000 64899 62451
1000 9747 7875
2000 16059 14031
3000 22371 20187
4000 28371 26187
5000 34683 32343
6000 40683 38343
7000 46683 44343
8000 52683 50343
9000 58995 56499
10000 64995 62499
1000 9819 7911
2000 16137 14070
3000 22455 20229
4000 28455 26229
5000 34773 32388
6000 40773 38388
7000 46773 44388
8000 52773 50388
9000 59091 56547
10000 65091 62547
1000 9891 7947
2000 16215 14109
3000 22539 20271
4000 28539 26271
5000 34863 32433
6000 40863 38433
7000 46863 44433
8000 52863 50433
9000 59187 56595
10000 65187 62595
1000 9963 7983
2000 16293 14148
3000 22623 20313
4000 28623 26313
5000 34953 32478
6000 40953 38478
7000 46953 44478
8000 52953 50478
9000 59283 56643
10000 65283 62643
1000 10035 8019
2000 16371 14187
3000 22707 20355
4000 28707 26355
5000 35043 32523
6000 41043 38523
7000 47043 44523
8000 53043 50523
9000 59379 56691
10000 65379 62691
1000 10107 8055
2000 16449 14226
3000 22791 20397
4000 28791 26397
5000 35133 32568
6000 41133 38568
7000 47133 44568
8000 53133 50568
9000 59475 56739
10000 65475 62739
1000 10179 8091
2000 16527 14265
3000 22875 20439
4000 28875 26439
5000 35223 32613
6000 41223 38613
7000 47223 44613
8000 53223 50613
9000 59571 56787
10000 65571 62787
1000 10251 8127
2000 16605 14304
3000 22959 20481
4000 28959 26481
5000 35313 32658
6000 41313 38658
7000 47313 44658
8000 53313 50658
9000 59667 56835
10000 65667 62835
1000 10323 8163
2000 16683 14343
3000 23043 20523
4000 29043 26523
5000 35403 32703
6000 41403 38703
7000 47403 44703
8000 53403 50703
9000 59763 56883
10000 65763 62883
1000 10395 8199
2000 16761 14382
3000 23127 20565
4000 29127 26565
5000 35493 32748
6000 41493 38748
7000 47493 44748
8000 53493 50748
9000 59859 56931
10000 65859 62931
1000 10467 8235
2000 16839 14421
3000 23211 20607
4000 29211 26607
5000 35583 32793
6000 41583 38793
7000 47583 44793
8000 53583 50793
9000 59955 56979
10000 65955 62979
1000 10539 8271
2000 16917 14460
3000 23295 20649
4000 29295 26649
5000 35673 32838
6000 41673 38838
7000 47673 44838
8000 53673 50838
9000 60051 57027
10000 66051 63027
1000 10611 8307
2000 16995 14499
3000 23379 20691
4000 29379 26691
5000 35763 32883
6000 41763 38883
7000 47763 44883
8000 53763 50883
9000 60147 57075
10000 66147 63075
1000 10683 8343
2000 17073 14538
3000 23463 20733
4000 29463 26733
5000 35853 32928
6000 41853 38928
7000 47853 44928
8000 53853 50928
9000 60243 57123
10000 66243 63123
1000 10755 8379
2000 17151 14577
3000 23547 20775
4000 29547 26775
5000 35943 32973
6000 41943 38973
7000 47943 44973
8000 53943 50973
9000 60339 57171
10000 66339 63171
1000 10827 8415
2000 17229 14616
3000 23631 20817
4000 29631 26817
5000 36033 33018
6000 42033 39018
7000 48033 45018
8000 54033 51018
9000 60435 57219
10000 66435 63219
1000 10899 8451
2000 17307 14655
3000 23715 20859
4000 29715 26859
5000 36123 33063
6000 42123 39063
7000 48123 45063
8000 54123 51063
9000 60531 57267
10000 66531 63267
1000 10971 8487
2000 17385 14694
3000 23799 20901
4000 29799 26901
5000 36213 33108
6000 42213 39108
7000 48213 45108
8000 54213 51108
9000 60627 57315
10000 66627 63315
1000 11043 8523
2000 17463 14733
3000 23883 20943
4000 29883 26943
5000 36303 33153
6000 42303 39153
7000 48303 45153
8000 54303 51153
9000 60723 57363
10000 66723 63363
1000 11115 8559
2000 17541 14772
3000 23967 20985
4000 29967 26985
5000 36393 33198
6000 42393 39198
7000 48393 45198
8000 54393 51198
9000 60819 57411
10000 66819 63411
1000 11187 8595
2000 17619 14811
3000 24051 21027
4000 30051 27027
5000 36483 33243
6000 42483 39243
7000 48483 45243
8000 54483 51243
9000 60915 57459
10000 66915 63459
1000 11259 8631
2000 17697 14850
3000 24135 21069
4000 30135 27069
5000 36573 33288
6000 42573 39288
7000 48573 45288
8000 54573 51288
9000 61011 57507
10000 67011 63507
1000 11331 8667
2000 17775 14889
3000 24219 21111
4000 30219 27111
5000 36663 33333
6000 42663 39333
7000 48663 45333
8000 54663 51333
9000 61107 57555
10000 67107 63555
1000 11403 8703
2000 17853 14928
3000 24303 21153
4000 30303 27153
5000 36753 33378
6000 42753 39378
7000 48753 45378
8000 54753 51378
9000 61203 57603
10000 67203 63603
1000 11475 8739
2000 17931 14967
3000 24387 21195
4000 30387 27195
5000 36843 33423
6000 42843 39423
7000 48843 45423
8000 54843 51423
9000 61299 57651
10000 67299 63651
1000 11547 8775
2000 18009 15006
3000 24471 21237
4000 30471 27237
5000 36933 33468
6000 42933 39468
7000 48933 45468
8000 54933 51468
9000 61395 57699
10000 67395 63699
1000 11619 8811
2000 18087 15045
3000 24555 21279
4000 30555 27279
5000 37023 33513
6000 43023 39513
7000 49023 45513
8000 55023 51513
9000 61491 57747
10000 67491 63747
1000 11691 8847
2000 18165 15084
3000 24639 21321
4000 30639 27321
5000 37113 33558
6000 43113 39558
7000 49113 45558
8000 55113 51558
9000 61587 57795
10000 67587 63795
1000 11763 8883
2000 18243 15123
3000 24723 21363
4000 30723 27363
5000 37203 33603
6000 43203 39603
7000 49203 45603
8000 55203 51603
9000 61683 57843
10000 67683 63843
1000 11835 8919
2000 18321 15162
3000 24807 21405
4000 30807 27405
5000 37293 33648
6000 43293 39648
7000 49293 45648
8000 55293 51648
9000 61779 57891
10000 67779 63891
1000 11907 8955
2000 18399 15201
3000 24891 21447
4000 30891 27447
5000 37383 33693
6000 43383 39693
7000 49383 45693
8000 55383 51693
9000 61875 57939
10000 67875 63939
1000 11979 8991
2000 18477 15240
3000 24975 21489
4000 30975 27489
5000 37473 33738
6000 43473 39738
7000 49473 45738
8000 55473 51738
9000 61971 57987
10000 67971 63987
1000 12051 9027
2000 18555 15279
3000 25059 21531
4000 31059 27531
5000 37563 33783
6000 43563 39783
7000 49563 45783
8000 55563 51783
9000 62067 58035
10000 68067 64035
1000 12123 9063
2000 18633 15318
3000 25143 21573
4000 31143 27573
5000 37653 33828
6000 43653 39828
7000 49653 45828
8000 55653 51828
