8000 453722 451441
9000 508702 506421
10000 561702 559421
1000 77214 74933
2000 132230 129949
3000 187246 184965
4000 240246 237965
5000 295262 292981
6000 348262 345981
7000 401262 398981
8000 454262 451981
9000 509278 506997
10000 562278 559997
1000 77646 75365
2000 132698 130417
3000 187750 185469
4000 240750 238469
5000 295802 293521
6000 348802 346521
7000 401802 399521
8000 454802 452521
9000 509854 507573
10000 562854 560573
1000 78078 75797
2000 133166 130885
3000 188254 185973
4000 241254 238973
5000 296342 294061
6000 349342 347061
7000 402342 400061
8000 455342 453061
9000 510430 508149
10000 563430 561149
1000 78510 76229
2000 133634 131353
3000 188758 186477
4000 241758 239477
5000 296882 294601
6000 349882 347601
7000 402882 400601
8000 455882 453601
9000 511006 508725
10000 564006 561725
1000 78942 76661
2000 134102 131821
3000 189262 186981
4000 242262 239981
5000 297422 295141
6000 350422 348141
7000 403422 401141
8000 456422 454141
9000 511582 509301
10000 564582 562301
1000 79374 77093
2000 134570 132289
3000 189766 187485
4000 242766 240485
5000 297962 295681
6000 350962 348681
7000 403962 401681
8000 456962 454681
9000 512158 509877
10000 565158 562877
1000 79806 77525
2000 135038 132757
3000 190270 187989
4000 243270 240989
5000 298502 296221
6000 351502 349221
7000 404502 402221
8000 457502 455221
9000 512734 510453
10000 565734 563453
1000 80238 77957
2000 135506 133225
3000 190774 188493
4000 243774 241493
5000 299042 296761
6000 352042 349761
7000 405042 402761
8000 458042 455761
9000 513310 511029
10000 566310 564029
1000 80670 78389
2000 135974 133693
3000 191278 188997
4000 244278 241997
5000 299582 297301
6000 352582 350301
7000 405582 403301
8000 458582 456301
9000 513886 511605
10000 566886 564605
1000 81102 78821
2000 136442 134161
3000 191782 189501
4000 244782 242501
5000 300122 297841
6000 353122 350841
7000 406122 403841
8000 459122 456841
9000 514462 512181
10000 567462 565181
1000 81534 79253
2000 136910 134629
3000 192286 190005
4000 245286 243005
5000 300662 298381
6000 353662 351381
7000 406662 404381
8000 459662 457381
9000 515038 512757
10000 568038 565757
1000 81966 79685
2000 137378 135097
3000 192790 190509
4000 245790 243509
5000 301202 298921
6000 354202 351921
7000 407202 404921
8000 460202 457921
9000 515614 513333
10000 568614 566333
1000 82398 80117
2000 137846 135565
3000 193294 191013
4000 246294 244013
5000 301742 299461
6000 354742 352461
7000 407742 405461
8000 460742 458461
9000 516190 513909
10000 569190 566909
1000 82830 80549
2000 138314 136033
3000 193798 191517
4000 246798 244517
5000 302282 300001
6000 355282 353001
7000 408282 406001
8000 461282 459001
9000 516766 514485
10000 569766 567485
1000 83262 80981
2000 138782 136501
3000 194302 192021
4000 247302 245021
5000 302822 300541
6000 355822 353541
7000 408822 406541
8000 461822 459541
9000 517342 515061
10000 570342 568061
1000 83694 81413
2000 139250 136969
3000 194806 192525
4000 247806 245525
5000 303362 301081
6000 356362 354081
7000 409362 407081
8000 462362 460081
9000 517918 515637
10000 570918 568637
1000 84126 81845
2000 139718 137437
3000 195310 193029
4000 248310 246029
5000 303902 301621
6000 356902 354621
7000 409902 407621
8000 462902 460621
9000 518494 516213
10000 571494 569213
1000 84558 82277
2000 140186 137905
3000 195814 193533
4000 248814 246533
5000 304442 302161
6000 357442 355161
7000 410442 408161
8000 463442 461161
9000 519070 516789
10000 572070 569789
1000 84990 82709
2000 140654 138373
3000 196318 194037
4000 249318 247037
5000 304982 302701
6000 357982 355701
7000 410982 408701
8000 463982 461701
9000 519646 517365
10000 572646 570365
1000 85422 83141
2000 141122 138841
3000 196822 194541
4000 249822 247541
5000 305522 303241
6000 358522 356241
7000 411522 409241
8000 464522 462241
9000 520222 517941
10000 573222 570941
1000 85854 83573
2000 141590 139309
3000 197326 195045
4000 250326 248045
5000 306062 303781
6000 359062 356781
7000 412062 409781
8000 465062 462781
9000 520798 518517
10000 573798 571517
1000 86286 84005
2000 142058 139777
3000 197830 195549
4000 250830 248549
5000 306602 304321
6000 359602 357321
7000 412602 410321
8000 465602 463321
9000 521374 519093
10000 574374 572093
1000 86718 84437
2000 142526 140245
3000 198334 196053
4000 251334 249053
5000 307142 304861
6000 360142 357861
7000 413142 410861
8000 466142 463861
9000 521950 519669
10000 574950 572669
1000 87150 84869
2000 142994 140713
3000 198838 196557
4000 251838 249557
5000 307682 305401
6000 360682 358401
7000 413682 411401
8000 466682 464401
9000 522526 520245
10000 575526 573245
1000 87582 85301
2000 143462 141181
3000 199342 197061
4000 252342 250061
5000 308222 305941
6000 361222 358941
7000 414222 411941
8000 467222 464941
9000 523102 520821
10000 576102 573821
1000 88014 85733
2000 143930 141649
3000 199846 197565
4000 252846 250565
5000 308762 306481
6000 361762 359481
7000 414762 412481
8000 467762 465481
9000 523678 521397
10000 576678 574397
1000 88446 86165
2000 144398 142117
3000 200350 198069
4000 253350 251069
5000 309302 307021
6000 362302 360021
7000 415302 413021
8000 468302 466021
9000 524254 521973
10000 577254 574973
1000 88878 86597
2000 144866 142585
3000 200854 198573
4000 253854 251573
5000 309842 307561
6000 362842 360561
7000 415842 413561
8000 468842 466561
9000 524830 522549
10000 577830 575549
1000 89310 87029
2000 145334 143053
3000 201358 199077
4000 254358 252077
5000 310382 308101
6000 363382 361101
7000 416382 414101
8000 469382 467101
9000 525406 523125
10000 578406 576125
1000 89742 87461
2000 145802 143521
3000 201862 199581
4000 254862 252581
5000 310922 308641
6000 363922 361641
7000 416922 414641
8000 469922 467641
9000 525982 523701
10000 578982 576701
1000 90174 87893
2000 146270 143989
3000 202366 200085
4000 255366 253085
5000 311462 309181
6000 364462 362181
7000 417462 415181
8000 470462 468181
9000 526558 524277
10000 579558 577277
1000 90606 88325
2000 146738 144457
3000 202870 200589
4000 255870 253589
5000 312002 309721
6000 365002 362721
7000 418002 415721
8000 471002 468721
9000 527134 524853
10000 580134 577853
1000 91038 88757
2000 147206 144925
3000 203374 201093
4000 256374 254093
5000 312542 310261
6000 365542 363261
7000 418542 416261
8000 471542 469261
9000 527710 525429
10000 580710 578429
1000 91470 89189
2000 147674 145393
3000 203878 201597
4000 256878 254597
5000 313082 310801
6000 366082 363801
7000 419082 416801
8000 472082 469801
9000 528286 526005
10000 581286 579005
1000 91902 89621
2000 148142 145861
3000 204382 202101
4000 257382 255101
5000 313622 311341
6000 366622 364341
7000 419622 417341
8000 472622 470341
9000 528862 526581
10000 581862 579581
1000 92334 90053
2000 148610 146329
3000 204886 202605
4000 257886 255605
5000 314162 311881
6000 367162 364881
7000 420162 417881
8000 473162 470881
9000 529438 527157
10000 582438 580157
1000 92766 90485
2000 149078 146797
3000 205390 203109
4000 258390 256109
5000 314702 312421
6000 367702 365421
7000 420702 418421
8000 473702 471421
9000 530014 527733
10000 583014 580733
1000 93198 90917
2000 149546 147265
3000 205894 203613
4000 258894 256613
5000 315242 312961
6000 368242 365961
7000 421242 418961
8000 474242 471961
9000 530590 528309
10000 583590 581309
1000 93630 91349
2000 150014 147733
3000 206398 204117
4000 259398 257117
5000 315782 313501
6000 368782 366501
7000 421782 419501
8000 474782 472501
9000 531166 528885
10000 584166 581885
1000 94062 91781
2000 150482 148201
3000 206902 204621
4000 259902 257621
5000 316322 314041
6000 369322 367041
7000 422322 420041
8000 475322 473041
9000 531742 529461
10000 584742 582461
1000 94494 92213
2000 150950 148669
3000 207406 205125
4000 260406 258125
5000 316862 314581
6000 369862 367581
7000 422862 420581
8000 475862 473581
9000 532318 530037
10000 585318 583037
1000 94926 92645
2000 151418 149137
3000 207910 205629
4000 260910 258629
5000 317402 315121
6000 370402 368121
7000 423402 421121
8000 476402 474121
9000 532894 530613
10000 585894 583613
1000 95358 93077
2000 151886 149605
3000 208414 206133
4000 261414 259133
5000 317942 315661
6000 370942 368661
7000 423942 421661
8000 476942 474661
9000 533470 531189
10000 586470 584189
1000 95790 93509
2000 152354 150073
3000 208918 206637
4000 261918 259637
5000 318482 316201
6000 371482 369201
7000 424482 422201
8000 477482 475201
9000 534046 531765
10000 587046 584765
1000 96222 93941
2000 152822 150541
3000 209422 207141
4000 262422 260141
5000 319022 316741
6000 372022 369741
7000 425022 422741
8000 478022 475741
9000 534622 532341
10000 587622 585341
